
Image 248 |  PSNR - 30.827760777679188 | MSE - 161.2224578857422 | MAE - 816097.0
Image 249 |  PSNR - 20.712092252389127 | MSE - 1655.740951538086 | MAE - 3243129.0
Image 250 |  PSNR - 40.049757047109615 | MSE - 19.2852783203125 | MAE - 358644.0
Image 251 |  PSNR - 34.57934063707172 | MSE - 67.96221923828125 | MAE - 571900.0
Image 252 |  PSNR - 26.78517098012012 | MSE - 408.9634704589844 | MAE - 1386442.0
Image 253 |  PSNR - 24.776546822503875 | MSE - 649.4518127441406 | MAE - 1943612.0
Image 254 |  PSNR - 33.435792458470985 | MSE - 88.43463134765625 | MAE - 735574.0
Image 255 |  PSNR - 40.60771297720408 | MSE - 16.960174560546875 | MAE - 288560.0
Image 256 |  PSNR - 27.683040097392396 | MSE - 332.5811309814453 | MAE - 1176743.0
Image 257 |  PSNR - 34.09167389218787 | MSE - 76.03861999511719 | MAE - 639989.0
Image 258 |  PSNR - 18.12735724713688 | MSE - 3002.381607055664 | MAE - 4006101.0
Image 259 |  PSNR - 34.750856992886064 | MSE - 65.33049011230469 | MAE - 487219.0
Image 260 |  PSNR - 30.773797645701798 | MSE - 163.23822021484375 | MAE - 1021658.0
Image 261 |  PSNR - 36.624657219385895 | MSE - 42.43614196777344 | MAE - 517817.0
Image 262 |  PSNR - 32.04217611442959 | MSE - 121.89447021484375 | MAE - 832972.0
Image 263 |  PSNR - 45.30170888722818 | MSE - 5.7548065185546875 | MAE - 188783.0
Image 264 |  PSNR - 49.882812276293585 | MSE - 2.0041046142578125 | MAE - 110645.0
Image 265 |  PSNR - 35.179174325465496 | MSE - 59.19488525390625 | MAE - 614432.0
Image 266 |  PSNR - 37.0164372495729 | MSE - 38.775543212890625 | MAE - 486046.0
Image 267 |  PSNR - 31.55439689609734 | MSE - 136.38352966308594 | MAE - 744867.0
Image 268 |  PSNR - 29.800396801615065 | MSE - 204.24993896484375 | MAE - 1087406.0
Image 269 |  PSNR - 36.909185006903755 | MSE - 39.74505615234375 | MAE - 419356.0
Image 270 |  PSNR - 29.226710151853467 | MSE - 233.09373474121094 | MAE - 1067341.0
Image 271 |  PSNR - 40.33851016350389 | MSE - 18.04473876953125 | MAE - 320524.0
Image 272 |  PSNR - 25.00709449184361 | MSE - 615.8744201660156 | MAE - 1824296.0
Image 273 |  PSNR - 39.359599569851184 | MSE - 22.60693359375 | MAE - 341532.0
Image 274 |  PSNR - 30.523673538324225 | MSE - 172.91563415527344 | MAE - 950737.0
Image 275 |  PSNR - 37.16499692522579 | MSE - 37.47157287597656 | MAE - 465323.0
Image 276 |  PSNR - 32.37187978910215 | MSE - 112.98313903808594 | MAE - 785921.0
Image 277 |  PSNR - 32.01859252246335 | MSE - 122.55819702148438 | MAE - 818012.0
Image 278 |  PSNR - 35.67268309734392 | MSE - 52.83641052246094 | MAE - 552445.0
Image 279 |  PSNR - 29.9203180409354 | MSE - 198.68716430664062 | MAE - 896540.0
Image 280 |  PSNR - 37.39899533886464 | MSE - 35.50602722167969 | MAE - 440443.0
Image 281 |  PSNR - 31.22304034040459 | MSE - 147.196533203125 | MAE - 854372.0
Image 282 |  PSNR - 35.50448055494275 | MSE - 54.92291259765625 | MAE - 518756.0
Image 283 |  PSNR - 31.98890666135544 | MSE - 123.3988037109375 | MAE - 761064.0
Image 284 |  PSNR - 28.991630510148546 | MSE - 246.05860900878906 | MAE - 1029977.0
Image 285 |  PSNR - 42.25336268780856 | MSE - 11.610885620117188 | MAE - 266075.0
Image 286 |  PSNR - 27.23610574042541 | MSE - 368.63031005859375 | MAE - 1526018.0
Image 287 |  PSNR - 33.48992239913054 | MSE - 87.3392333984375 | MAE - 723022.0
Image 288 |  PSNR - 32.19092881002351 | MSE - 117.79008483886719 | MAE - 786901.0
Image 289 |  PSNR - 23.428123763696263 | MSE - 885.9092559814453 | MAE - 2072683.0
Image 290 |  PSNR - 43.92640294054019 | MSE - 7.8988037109375 | MAE - 223698.0
Image 291 |  PSNR - 40.34277962759493 | MSE - 18.027008056640625 | MAE - 331198.0
Image 292 |  PSNR - 21.180355340537922 | MSE - 1486.5039978027344 | MAE - 2488900.0
Image 293 |  PSNR - 42.36761370122669 | MSE - 11.309417724609375 | MAE - 263762.0
Image 294 |  PSNR - 24.533448805654118 | MSE - 686.8418273925781 | MAE - 2022826.0
Image 295 |  PSNR - 38.7824602442589 | MSE - 25.819961547851562 | MAE - 370957.0
Image 296 |  PSNR - 32.06935164595417 | MSE - 121.13410949707031 | MAE - 844861.0
Image 297 |  PSNR - 29.408259868633717 | MSE - 223.5504913330078 | MAE - 1197005.0
Image 298 |  PSNR - 36.80439077554481 | MSE - 40.71575927734375 | MAE - 439670.0
Image 299 |  PSNR - 31.334990396280062 | MSE - 143.45066833496094 | MAE - 795717.0
Image 300 |  PSNR - 32.419858699045434 | MSE - 111.7418212890625 | MAE - 841230.0
Image 301 |  PSNR - 24.524829435043184 | MSE - 688.2063446044922 | MAE - 1927623.0
Image 302 |  PSNR - 38.872508052802026 | MSE - 25.290115356445312 | MAE - 379487.0
Image 303 |  PSNR - 20.71832521603217 | MSE - 1653.3663482666016 | MAE - 2409167.0
Image 304 |  PSNR - 34.53573372154331 | MSE - 68.64805603027344 | MAE - 650251.0
Image 305 |  PSNR - 39.376460947871415 | MSE - 22.519332885742188 | MAE - 339695.0
Image 306 |  PSNR - 25.218324970025463 | MSE - 586.6365509033203 | MAE - 1777959.0
Image 307 |  PSNR - 30.58535342174654 | MSE - 170.47718811035156 | MAE - 649487.0
Image 308 |  PSNR - 20.508502289311146 | MSE - 1735.2073822021484 | MAE - 2922865.0
Image 309 |  PSNR - 37.17532656703352 | MSE - 37.38255310058594 | MAE - 475855.0
Image 310 |  PSNR - 40.6799821152551 | MSE - 16.680282592773438 | MAE - 286713.0
Image 311 |  PSNR - 43.71529145471229 | MSE - 8.292251586914062 | MAE - 178129.0
Image 312 |  PSNR - 37.017409789371094 | MSE - 38.76686096191406 | MAE - 485699.0
Image 313 |  PSNR - 29.988639895005132 | MSE - 195.5859375 | MAE - 927438.0
Image 314 |  PSNR - 27.5894227680176 | MSE - 339.82814025878906 | MAE - 1292023.0
Image 315 |  PSNR - 27.7386206413013 | MSE - 328.35191345214844 | MAE - 1091563.0
Image 316 |  PSNR - 34.95511067710146 | MSE - 62.32905578613281 | MAE - 652573.0
Image 317 |  PSNR - 38.32440773099376 | MSE - 28.692001342773438 | MAE - 392271.0
Image 318 |  PSNR - 29.527415316594748 | MSE - 217.5004119873047 | MAE - 995787.0
Image 319 |  PSNR - 29.988048019910913 | MSE - 195.6125946044922 | MAE - 1054325.0
Image 320 |  PSNR - 29.736849822384826 | MSE - 207.2605438232422 | MAE - 855991.0
Image 321 |  PSNR - 23.13707683071607 | MSE - 947.3139495849609 | MAE - 1988953.0
Image 322 |  PSNR - 36.136952710925655 | MSE - 47.479522705078125 | MAE - 585762.0
Image 323 |  PSNR - 21.200521674547605 | MSE - 1479.6174621582031 | MAE - 2811296.0
Image 324 |  PSNR - 19.987768914590923 | MSE - 1956.2516632080078 | MAE - 3343079.0
Image 325 |  PSNR - 20.101295637156596 | MSE - 1905.776870727539 | MAE - 3139287.0
Image 326 |  PSNR - 32.66930689223071 | MSE - 105.50448608398438 | MAE - 669504.0
Image 327 |  PSNR - 33.7259661114456 | MSE - 82.71894836425781 | MAE - 715251.0
Image 328 |  PSNR - 34.09902690508473 | MSE - 75.90998840332031 | MAE - 611007.0
Image 329 |  PSNR - 40.86992531090824 | MSE - 15.966476440429688 | MAE - 314445.0
Image 330 |  PSNR - 36.1349824025035 | MSE - 47.501068115234375 | MAE - 502436.0
Image 331 |  PSNR - 34.8447094371618 | MSE - 63.93382263183594 | MAE - 443653.0
Image 332 |  PSNR - 33.657214417122134 | MSE - 84.03886413574219 | MAE - 658189.0
Image 333 |  PSNR - 29.376255845168924 | MSE - 225.20396423339844 | MAE - 1135187.0
Image 334 |  PSNR - 26.766749797175613 | MSE - 410.7018280029297 | MAE - 1574537.0
Image 335 |  PSNR - 30.347240591949614 | MSE - 180.0850067138672 | MAE - 896189.0
Image 336 |  PSNR - 37.642213597578944 | MSE - 33.572235107421875 | MAE - 440768.0
Image 337 |  PSNR - 27.504787739707908 | MSE - 346.51564025878906 | MAE - 1264015.0
Image 338 |  PSNR - 31.870882049606756 | MSE - 126.79829406738281 | MAE - 790053.0
Image 339 |  PSNR - 34.047889545549936 | MSE - 76.80909729003906 | MAE - 623737.0
Image 340 |  PSNR - 33.1375404383717 | MSE - 94.72128295898438 | MAE - 754392.0
Image 341 |  PSNR - 26.404443918832584 | MSE - 446.4339599609375 | MAE - 1302150.0
Image 342 |  PSNR - 45.69841660930464 | MSE - 5.2524261474609375 | MAE - 126111.0
Image 343 |  PSNR - 35.69381018693286 | MSE - 52.58000183105469 | MAE - 470953.0
Image 344 |  PSNR - 34.4319122462549 | MSE - 70.30891418457031 | MAE - 462041.0
Image 345 |  PSNR - 49.33337910997818 | MSE - 2.274383544921875 | MAE - 125174.0
Image 346 |  PSNR - 37.079324193769 | MSE - 38.218109130859375 | MAE - 467672.0
Image 347 |  PSNR - 37.0317307985093 | MSE - 38.63923645019531 | MAE - 455791.0
Image 348 |  PSNR - 34.681985790843335 | MSE - 66.37477111816406 | MAE - 646477.0
Image 349 |  PSNR - 28.62669066839085 | MSE - 267.6286163330078 | MAE - 1234969.0
Image 350 |  PSNR - 29.14793522786267 | MSE - 237.3603057861328 | MAE - 1135209.0
Image 351 |  PSNR - 30.80397817342896 | MSE - 162.10775756835938 | MAE - 888844.0
Image 352 |  PSNR - 32.43368264472001 | MSE - 111.38670349121094 | MAE - 824515.0
Image 353 |  PSNR - 44.29361176402088 | MSE - 7.258392333984375 | MAE - 206804.0
Image 354 |  PSNR - 28.40910620110374 | MSE - 281.37855529785156 | MAE - 1440531.0
Image 355 |  PSNR - 33.605343725250236 | MSE - 85.04861450195312 | MAE - 625032.0
Image 356 |  PSNR - 35.24862912377645 | MSE - 58.2557373046875 | MAE - 348962.0
Image 357 |  PSNR - 34.95256719110497 | MSE - 62.365570068359375 | MAE - 561214.0
Image 358 |  PSNR - 27.16505705428116 | MSE - 374.7105407714844 | MAE - 1033746.0
Image 359 |  PSNR - 26.75049824613224 | MSE - 412.2415771484375 | MAE - 1610880.0
Image 360 |  PSNR - 26.099523837578758 | MSE - 478.90484619140625 | MAE - 1284742.0
Image 361 |  PSNR - 30.444711084542462 | MSE - 176.0883026123047 | MAE - 853935.0
Image 362 |  PSNR - 18.174239543093954 | MSE - 2970.145065307617 | MAE - 4668157.0
Image 363 |  PSNR - 27.888361439445486 | MSE - 317.2235870361328 | MAE - 1473961.0
Image 364 |  PSNR - 29.376415335959454 | MSE - 225.19569396972656 | MAE - 1021993.0
Image 365 |  PSNR - 36.1043915248887 | MSE - 47.83683776855469 | MAE - 487067.0
Image 366 |  PSNR - 19.511332847538526 | MSE - 2183.0733642578125 | MAE - 3102822.0
Image 367 |  PSNR - 27.853975701249738 | MSE - 319.7452087402344 | MAE - 1343552.0
Image 368 |  PSNR - 27.17672633981008 | MSE - 373.70506286621094 | MAE - 974717.0
Image 369 |  PSNR - 31.456568139489832 | MSE - 139.4905548095703 | MAE - 835187.0
Image 370 |  PSNR - 24.579455209580793 | MSE - 679.6042633056641 | MAE - 1478327.0
Image 371 |  PSNR - 32.90289363388025 | MSE - 99.97979736328125 | MAE - 648316.0
Image 372 |  PSNR - 28.11131268614021 | MSE - 301.3494110107422 | MAE - 1051177.0
Image 373 |  PSNR - 34.24518141371848 | MSE - 73.39787292480469 | MAE - 281809.0
Image 374 |  PSNR - 35.67784976170236 | MSE - 52.773590087890625 | MAE - 545450.0
Image 375 |  PSNR - 33.469726154307 | MSE - 87.746337890625 | MAE - 647130.0
Image 376 |  PSNR - 40.17224023962954 | MSE - 18.748977661132812 | MAE - 215555.0
Image 377 |  PSNR - 31.487283499512046 | MSE - 138.5074920654297 | MAE - 887155.0
Image 378 |  PSNR - 30.25765794320958 | MSE - 183.83822631835938 | MAE - 1082030.0
Image 379 |  PSNR - 28.897477144310372 | MSE - 251.45130920410156 | MAE - 846165.0
Image 380 |  PSNR - 33.469778265027365 | MSE - 87.74528503417969 | MAE - 715193.0
Image 381 |  PSNR - 30.536567971435638 | MSE - 172.4029998779297 | MAE - 838125.0
Image 382 |  PSNR - 49.91873806444673 | MSE - 1.9875946044921875 | MAE - 109321.0
Image 383 |  PSNR - 40.881582958263905 | MSE - 15.923675537109375 | MAE - 279848.0
Image 384 |  PSNR - 27.09438287573917 | MSE - 380.85821533203125 | MAE - 958188.0
Image 385 |  PSNR - 36.94787547038713 | MSE - 39.392547607421875 | MAE - 362306.0
Image 386 |  PSNR - 25.686446158310645 | MSE - 526.6923370361328 | MAE - 1513925.0
Image 387 |  PSNR - 26.251898437719028 | MSE - 462.3935546875 | MAE - 989994.0
Image 388 |  PSNR - 29.925333554452234 | MSE - 198.4578399658203 | MAE - 737929.0
Image 389 |  PSNR - 39.30208276071751 | MSE - 22.9083251953125 | MAE - 364208.0
Image 390 |  PSNR - 27.740955926185194 | MSE - 328.17539978027344 | MAE - 1414111.0
Image 391 |  PSNR - 36.595104862300246 | MSE - 42.72589111328125 | MAE - 515956.0
Image 392 |  PSNR - 24.490232169538594 | MSE - 693.7107086181641 | MAE - 2014891.0
Image 393 |  PSNR - 28.845021638064882 | MSE - 254.5068359375 | MAE - 1131342.0
Image 394 |  PSNR - 28.57895340168707 | MSE - 270.5865936279297 | MAE - 1038365.0
Image 395 |  PSNR - 27.683583098144588 | MSE - 332.53955078125 | MAE - 1081836.0
Image 396 |  PSNR - 25.263176742786527 | MSE - 580.6092376708984 | MAE - 1500847.0
Image 397 |  PSNR - 33.74170221092713 | MSE - 82.41976928710938 | MAE - 521478.0
Image 398 |  PSNR - 30.021163576817784 | MSE - 194.12669372558594 | MAE - 1008455.0
Image 399 |  PSNR - 18.148228854062488 | MSE - 2987.9871826171875 | MAE - 3391322.0
Image 400 |  PSNR - 41.65702127056228 | MSE - 13.319854736328125 | MAE - 271634.0
Image 401 |  PSNR - 19.793535324818098 | MSE - 2045.7289123535156 | MAE - 2312368.0
Image 402 |  PSNR - 32.18101596103641 | MSE - 118.05924987792969 | MAE - 793561.0
Image 403 |  PSNR - 22.787486120643656 | MSE - 1026.7223205566406 | MAE - 2232252.0
Image 404 |  PSNR - 35.90581345778291 | MSE - 50.074920654296875 | MAE - 554242.0
Image 405 |  PSNR - 22.64161926523017 | MSE - 1061.7925872802734 | MAE - 1620739.0
Image 406 |  PSNR - 41.56359539144252 | MSE - 13.6094970703125 | MAE - 289254.0
Image 407 |  PSNR - 40.813326633406405 | MSE - 16.175918579101562 | MAE - 322225.0
Image 408 |  PSNR - 43.277030294257216 | MSE - 9.1727294921875 | MAE - 184564.0
Image 409 |  PSNR - 33.2194032974837 | MSE - 92.95254516601562 | MAE - 739118.0
Image 410 |  PSNR - 35.347906516126265 | MSE - 56.93914794921875 | MAE - 449562.0
Image 411 |  PSNR - 33.08503012369653 | MSE - 95.87350463867188 | MAE - 672278.0
Image 412 |  PSNR - 38.27235455083171 | MSE - 29.0379638671875 | MAE - 425640.0
Image 413 |  PSNR - 39.07258248462706 | MSE - 24.151458740234375 | MAE - 293264.0
Image 414 |  PSNR - 44.82025148781898 | MSE - 6.4294891357421875 | MAE - 199767.0
Image 415 |  PSNR - 26.052549604848988 | MSE - 484.11289978027344 | MAE - 1386641.0
Image 416 |  PSNR - 36.46886617795312 | MSE - 43.986053466796875 | MAE - 537990.0
Image 417 |  PSNR - 30.02085396970503 | MSE - 194.14053344726562 | MAE - 1091878.0
Image 418 |  PSNR - 36.03282176712978 | MSE - 48.63169860839844 | MAE - 529359.0
Image 419 |  PSNR - 41.403905357301376 | MSE - 14.119232177734375 | MAE - 305774.0
Image 420 |  PSNR - 22.127254933189448 | MSE - 1195.2978057861328 | MAE - 2434789.0
Image 421 |  PSNR - 43.76840723455424 | MSE - 8.191452026367188 | MAE - 242617.0
Image 422 |  PSNR - 25.218241265433278 | MSE - 586.6478576660156 | MAE - 1566200.0
Image 423 |  PSNR - 42.001175633278876 | MSE - 12.305068969726562 | MAE - 272333.0
Image 424 |  PSNR - 49.12447574315258 | MSE - 2.3864593505859375 | MAE - 121453.0
Image 425 |  PSNR - 35.926427607461676 | MSE - 49.837799072265625 | MAE - 521200.0
Image 426 |  PSNR - 30.15025138407251 | MSE - 188.44146728515625 | MAE - 951288.0
Image 427 |  PSNR - 28.22490383378686 | MSE - 293.5697021484375 | MAE - 1106668.0
Image 428 |  PSNR - 32.07740806269483 | MSE - 120.90960693359375 | MAE - 821792.0
Image 429 |  PSNR - 28.097912830412632 | MSE - 302.2806396484375 | MAE - 582394.0
Image 430 |  PSNR - 30.233304900661548 | MSE - 184.8719940185547 | MAE - 1114529.0
Image 431 |  PSNR - 19.82652932019235 | MSE - 2030.24609375 | MAE - 2633686.0
Image 432 |  PSNR - 25.930915052013567 | MSE - 497.86329650878906 | MAE - 1476423.0
Image 433 |  PSNR - 36.62618004173387 | MSE - 42.4212646484375 | MAE - 466420.0
Image 434 |  PSNR - 32.81172602297334 | MSE - 102.10076904296875 | MAE - 784180.0
Image 435 |  PSNR - 28.358067046928074 | MSE - 284.7048797607422 | MAE - 1266349.0
Image 436 |  PSNR - 45.00659375037826 | MSE - 6.159454345703125 | MAE - 180272.0
Image 437 |  PSNR - 37.23849480030322 | MSE - 36.84275817871094 | MAE - 448263.0
Image 438 |  PSNR - 36.76188368971446 | MSE - 41.11622619628906 | MAE - 337951.0
Image 439 |  PSNR - 26.135658513843687 | MSE - 474.9367370605469 | MAE - 1629638.0
Image 440 |  PSNR - 34.66116041146563 | MSE - 66.69381713867188 | MAE - 573672.0
Image 441 |  PSNR - 31.654295254651714 | MSE - 133.2821807861328 | MAE - 815403.0
Image 442 |  PSNR - 29.486744161591 | MSE - 219.54684448242188 | MAE - 1081952.0
Image 443 |  PSNR - 30.25544018008299 | MSE - 183.93212890625 | MAE - 748218.0
Image 444 |  PSNR - 33.8444360434435 | MSE - 80.49298095703125 | MAE - 594760.0
Image 445 |  PSNR - 26.182763991578433 | MSE - 469.8132019042969 | MAE - 1433550.0
Image 446 |  PSNR - 31.45343047145746 | MSE - 139.59136962890625 | MAE - 846592.0
Image 447 |  PSNR - 36.74928057034486 | MSE - 41.2357177734375 | MAE - 475678.0
Image 448 |  PSNR - 25.96194660291382 | MSE - 494.318603515625 | MAE - 1279888.0
Image 449 |  PSNR - 39.305850756530766 | MSE - 22.888458251953125 | MAE - 369398.0
Image 450 |  PSNR - 45.58989278477944 | MSE - 5.3853302001953125 | MAE - 182617.0
Image 451 |  PSNR - 37.008954784706376 | MSE - 38.8424072265625 | MAE - 364248.0
Image 452 |  PSNR - 36.02234336079177 | MSE - 48.749176025390625 | MAE - 449502.0
Image 453 |  PSNR - 37.310161036458915 | MSE - 36.239776611328125 | MAE - 468340.0
Image 454 |  PSNR - 35.49459676858349 | MSE - 55.04804992675781 | MAE - 629435.0
Image 455 |  PSNR - 31.391218704064148 | MSE - 141.60537719726562 | MAE - 860146.0
Image 456 |  PSNR - 30.991630064958944 | MSE - 155.25250244140625 | MAE - 1001120.0
Image 457 |  PSNR - 33.84943868928976 | MSE - 80.40031433105469 | MAE - 650851.0
Image 458 |  PSNR - 25.909299179801803 | MSE - 500.3474578857422 | MAE - 1234197.0
Image 459 |  PSNR - 28.76376246771497 | MSE - 259.3136444091797 | MAE - 860601.0
Image 460 |  PSNR - 30.99281428235855 | MSE - 155.21017456054688 | MAE - 860278.0
Image 461 |  PSNR - 41.24857051876898 | MSE - 14.633377075195312 | MAE - 259007.0
Image 462 |  PSNR - 36.3351892178535 | MSE - 45.36100769042969 | MAE - 424733.0
Image 463 |  PSNR - 33.73945873897558 | MSE - 82.46235656738281 | MAE - 660601.0
Image 464 |  PSNR - 25.028133933386158 | MSE - 612.8980255126953 | MAE - 1962005.0
Image 465 |  PSNR - 31.846784372710143 | MSE - 127.50381469726562 | MAE - 941882.0
Image 466 |  PSNR - 24.078321795783904 | MSE - 762.7275543212891 | MAE - 1671687.0
Image 467 |  PSNR - 42.325918722157915 | MSE - 11.41851806640625 | MAE - 265062.0
Image 468 |  PSNR - 32.259141858958785 | MSE - 115.95445251464844 | MAE - 839183.0
Image 469 |  PSNR - 32.07417614448465 | MSE - 120.99961853027344 | MAE - 860937.0
Image 470 |  PSNR - 34.11205473556995 | MSE - 75.6826171875 | MAE - 606798.0
Image 471 |  PSNR - 31.22730989707855 | MSE - 147.05189514160156 | MAE - 733321.0
Image 472 |  PSNR - 36.508433648634906 | MSE - 43.587127685546875 | MAE - 408948.0
Image 473 |  PSNR - 33.47258712709086 | MSE - 87.68855285644531 | MAE - 716703.0
Image 474 |  PSNR - 26.519218924711907 | MSE - 434.79017639160156 | MAE - 1360673.0
Image 475 |  PSNR - 36.85101637806487 | MSE - 40.280975341796875 | MAE - 427412.0
Image 476 |  PSNR - 28.220658310377136 | MSE - 293.85682678222656 | MAE - 1088753.0
Image 477 |  PSNR - 32.21506185171379 | MSE - 117.13735961914062 | MAE - 736934.0
Image 478 |  PSNR - 37.01395304886838 | MSE - 38.7977294921875 | MAE - 328212.0
Image 479 |  PSNR - 32.71655922366315 | MSE - 104.36279296875 | MAE - 693372.0
Image 480 |  PSNR - 20.10109538859976 | MSE - 1905.86474609375 | MAE - 3524262.0
Image 481 |  PSNR - 35.23981987439572 | MSE - 58.3740234375 | MAE - 571666.0
Image 482 |  PSNR - 42.44020150071514 | MSE - 11.121963500976562 | MAE - 266287.0
Image 483 |  PSNR - 40.02222432772651 | MSE - 19.407928466796875 | MAE - 294280.0
Image 484 |  PSNR - 35.73606213589255 | MSE - 52.07093811035156 | MAE - 538479.0
Image 485 |  PSNR - 31.38483831315421 | MSE - 141.81356811523438 | MAE - 749812.0
Image 486 |  PSNR - 33.564760288568436 | MSE - 85.84709167480469 | MAE - 390269.0
Image 487 |  PSNR - 38.530685586301445 | MSE - 27.361068725585938 | MAE - 391621.0
Image 488 |  PSNR - 38.24291934857652 | MSE - 29.235443115234375 | MAE - 376510.0
Image 489 |  PSNR - 31.376434293004692 | MSE - 142.0882568359375 | MAE - 900584.0
Image 490 |  PSNR - 37.786697195558375 | MSE - 32.47370910644531 | MAE - 439539.0
Image 491 |  PSNR - 18.862014637886244 | MSE - 2535.1295166015625 | MAE - 4532910.0
Image 492 |  PSNR - 37.817395055931435 | MSE - 32.24497985839844 | MAE - 358967.0
Image 493 |  PSNR - 34.54523814190068 | MSE - 68.49798583984375 | MAE - 498830.0
Image 494 |  PSNR - 33.44452661241282 | MSE - 88.2569580078125 | MAE - 680754.0
Image 495 |  PSNR - 32.27670009496186 | MSE - 115.48660278320312 | MAE - 802828.0
Image 496 |  PSNR - 34.68103941779842 | MSE - 66.38923645019531 | MAE - 636613.0
Image 497 |  PSNR - 17.151272343165072 | MSE - 3759.017791748047 | MAE - 5520756.0
